Trial,Timestep,"ESG.Economies.GBP.RealSpotRate(Govt, 10, 1)"
2500,6,-0.0152382025812924,
2500,7,-0.0171423531851082,
2500,8,-0.0148283515913118,
2500,9,-0.012726655003781,
2500,10,-0.0110007442516815,
2501,0,-0.0197968096029223,
2501,1,-0.0292009954305594,
2501,2,-0.0214701678889113,
2501,3,-0.0165348002709316,
2501,4,-0.0147955233197861,
2501,5,-0.0038485124934351,
2501,6,-0.0207181860747651,
2501,7,-0.0326651727677624,
2501,8,-0.0360737894546027,
2501,9,-0.0388722550556484,
2501,10,-0.0352739976408595,
2502,0,-0.0197968096029223,
2502,1,-0.00484818234205064,
2502,2,-0.00878477278644729,
2502,3,-0.0109334858678269,
2502,4,-0.0106455678200786,
2502,5,-0.0200723903791283,
2502,6,-0.00213960550638603,
2502,7,0.010942141933217,
2502,8,0.0150542021467224,
2502,9,0.0183865924143645,
2502,10,0.0148473879307327,
2503,0,-0.0197968096029223,
2503,1,-0.0217828217790893,
2503,2,-0.0267863484866555,
2503,3,-0.033940289188761,
2503,4,-0.0440948094678111,
2503,5,-0.0335906257590363,
2503,6,-0.0351500310487786,
2503,7,-0.0377266905812332,
2503,8,-0.0353428207099846,
2503,9,-0.0337968391825977,
2503,10,-0.0336068952827976,
2504,0,-0.0197968096029223,
2504,1,-0.012394777471763,
2504,2,-0.00337025856245632,
2504,3,0.00688651641367533,
2504,4,0.019678965300322,
2504,5,0.0100857586768293,
2504,6,0.0127859963824688,
2504,7,0.0162596557930517,
2504,8,0.0142850450702068,
2504,9,0.0130370596394258,
2504,10,0.0130966982111622,
2505,0,-0.0197968096029223,
2505,1,-0.0238062752779735,
2505,2,-0.0172530310641927,
2505,3,-0.0246959461059072,
2505,4,-0.021418431659657,
2505,5,-0.00486807162788327,
2505,6,0.0044700685195429,
2505,7,-0.00256071945678382,
2505,8,0.00734512201612447,
2505,9,0.00514464283668747,
2505,10,0.00719731488101005,
2506,0,-0.0197968096029223,
2506,1,-0.0103476702302058,
2506,2,-0.0130382483687028,
2506,3,-0.00265717856643211,
2506,4,-0.00394975018774235,
2506,5,-0.0190684087793004,
2506,6,-0.0271621148412103,
2506,7,-0.0195698512332788,
2506,8,-0.0286969885601829,
2506,9,-0.026210191712863,
2506,10,-0.0279465114750667,
2507,0,-0.0197968096029223,
2507,1,-0.0223647928117185,
2507,2,-0.0124683579210466,
2507,3,-0.0158805427884157,
2507,4,-0.0111912768908503,
2507,5,-0.0161861706735853,
2507,6,-0.0132899981546529,
2507,7,-0.00149141232946481,
2507,8,-0.00535432591614171,
2507,9,-0.0169062539420559,
2507,10,-0.0133640837261612,
2508,0,-0.0197968096029223,
2508,1,-0.0118068714440761,
2508,2,-0.0178201603451144,
2508,3,-0.0115910322285202,
2508,4,-0.0142518033798985,
2508,5,-0.00778346789358908,
2508,6,-0.0096517362382863,
2508,7,-0.0206197980828703,
2508,8,-0.0162955753317034,
2508,9,-0.00436798324308574,
2508,10,-0.00768900927452321,
2509,0,-0.0197968096029223,
2509,1,-0.0168736400599444,
2509,2,-0.0109820355089237,
2509,3,-0.0143399515133853,
2509,4,-0.0204353058375222,
2509,5,-0.0149182846076935,
2509,6,-0.0133480788196728,
2509,7,-0.0268334348662915,
2509,8,-0.0312379565863646,
2509,9,-0.0273406484641942,
2509,10,-0.027185053618252,
2510,0,-0.0197968096029223,
2510,1,-0.0173263241189948,
2510,2,-0.0192962062419809,
2510,3,-0.0131359200772755,
2510,4,-0.00494942149742694,
2510,5,-0.00906053709074095,
2510,6,-0.00959343798281664,
2510,7,0.00488403244145075,
2510,8,0.0099872896813169,
2510,9,0.00631285506408719,
2510,10,0.00640894468621478,
2511,0,-0.0197968096029223,
2511,1,-0.0214921908740729,
2511,2,-0.0172140103018278,
2511,3,-0.00746894284029687,
2511,4,-0.0190962001373981,
2511,5,-0.00822305519418753,
2511,6,-0.000121598115821797,
2511,7,-0.0133829373386936,
2511,8,-0.0240489443413238,
2511,9,-0.0201763651146702,
2511,10,-0.0304377184463078,
2512,0,-0.0197968096029223,
2512,1,-0.0126881104395179,
2512,2,-0.0130774349264859,
2512,3,-0.0199676978875465,
2512,4,-0.00630784003120288,
2512,5,-0.015750112880762,
2512,6,-0.022694624343881,
2512,7,-0.00881549770595791,
2512,8,0.00254756106915366,
2512,9,-0.00104511240603933,
2512,10,0.00978522183653463,
2513,0,-0.0197968096029223,
2513,1,-0.0182307846911858,
2513,2,-0.0147183191508762,
2513,3,-0.00152251329362429,
2513,4,-0.00240520276252398,
2513,5,-0.0011718042534361,
2513,6,0.00146515248629076,
2513,7,0.00230148164135691,
2513,8,0.00595311509941943,
2513,9,0.00731683378404036,
2513,10,-0.000947780782069585,
2514,0,-0.0197968096029223,
2514,1,-0.0159679292104066,
2514,2,-0.015577282391635,
2514,3,-0.0258042771951066,
2514,4,-0.0229335414476507,
2514,5,-0.0226984479117897,
2514,6,-0.0242430954908004,
2514,7,-0.0243259536967585,
2514,8,-0.0273529293889886,
2514,9,-0.0283100845521793,
2514,10,-0.0200215316778507,
2515,0,-0.0197968096029223,
2515,1,-0.0158563865025362,
2515,2,-0.0168024751939615,
2515,3,-0.020915170412189,
2515,4,-0.0196085251336451,
2515,5,-0.00185974723369708,
2515,6,-5.79360548178531E-05,
2515,7,-0.0034675525052924,
2515,8,0.00608025955622771,
2515,9,-0.000654745021002379,
2515,10,-0.000471954186873846,
2516,0,-0.0197968096029223,
2516,1,-0.0183420582850774,
2516,2,-0.0134905292173338,
2516,3,-0.0065084582345768,
2516,4,-0.00578856447120668,
2516,5,-0.0220248674800878,
2516,6,-0.0227568452231577,
2516,7,-0.0186776710911359,
2516,8,-0.0274758486911858,
2516,9,-0.020559106903098,
2516,10,-0.020488051671862,
2517,0,-0.0197968096029223,
2517,1,-0.0239706366086185,
2517,2,-0.0361033314268466,
2517,3,-0.0309612223035709,
2517,4,-0.0319630775672145,
2517,5,-0.0230911963034679,
2517,6,-0.0310962548673934,
2517,7,-0.0255717193348557,
2517,8,-0.0281961404053337,
2517,9,-0.0391383552284035,
2517,10,-0.0295539532031236,
2518,0,-0.0197968096029223,
2518,1,-0.0101810148201352,
2518,2,0.00626312082498992,
2518,3,0.00379109614027517,
2518,4,0.0069000396777199,
2518,5,-0.000770243569411133,
2518,6,0.00854862216485341,
2518,7,0.00358288199643519,
2518,8,0.00682595660977547,
2518,9,0.018668623495163,
2518,10,0.00886563121623607,
2519,0,-0.0197968096029223,
2519,1,-0.0140162320805639,
2519,2,-0.0051474297006977,
2519,3,-0.00237269096359016,
2519,4,-0.015613544009411,
2519,5,-0.0118289702781476,
2519,6,-0.0152915371022208,
2519,7,-0.0241708613311089,
2519,8,-0.0208796444734248,
2519,9,-0.0293004698705595,
2519,10,-0.0221032153444122,
2520,0,-0.0197968096029223,
2520,1,-0.020174139360938,
2520,2,-0.0250478323844237,
2520,3,-0.0249740679153456,
2520,4,-0.00982341876472537,
2520,5,-0.0121585063596235,
2520,6,-0.00763873371392287,
2520,7,0.00214218192204951,
2520,8,-0.000697569965988465,
2520,9,0.00834457900506025,
2520,10,0.00117893721048468,
2521,0,-0.0197968096029223,
2521,1,-0.0146173737941604,
2521,2,-0.0108662732013645,
2521,3,-0.0135049439842564,
2521,4,-0.0133380443461356,
2521,5,-0.0117117742628756,
2521,6,-0.0203395693006676,
2521,7,-0.0259992068488887,
2521,8,-0.0193298236030199,
2521,9,-0.0149423719166554,
2521,10,-0.0157429502466813,
2522,0,-0.0197968096029223,
2522,1,-0.0195763876031678,
2522,2,-0.0194109819604926,
2522,3,-0.0139712399624967,
2522,4,-0.0121070240707503,
2522,5,-0.0122756493992348,
2522,6,-0.00252525615810539,
2522,7,0.00402335304570678,
2522,8,-0.00227683667480516,
2522,9,-0.00635294713339807,
2522,10,-0.0052906770559501,
2523,0,-0.0197968096029223,
2523,1,-0.0376949792001677,
2523,2,-0.0298540495151193,
2523,3,-0.0259510493918499,
2523,4,-0.0311433950407384,
2523,5,-0.0391339578875873,
2523,6,-0.0366415352017919,
2523,7,-0.0495485543558962,
2523,8,-0.0353235017863496,
2523,9,-0.0319714751879521,
2523,10,-0.0293736339867553,
2524,0,-0.0197968096029223,
2524,1,0.00393573045563711,
2524,2,-0.000218813069870927,
2524,3,-0.00137206014234159,
2524,4,0.00604817123381673,
2524,5,0.0159130442642723,
2524,6,0.0143540259113675,
2524,7,0.0289000523809382,
2524,8,0.0142647326697636,
2524,9,0.0111268252542702,
2524,10,0.00867820805691144,
2525,0,-0.0197968096029223,
2525,1,-0.0138135276222799,
2525,2,-0.0106728626415005,
2525,3,-0.00594044415264905,
2525,4,-0.00857009099788486,
2525,5,-0.00967708001753209,
2525,6,-0.0129038154632368,
2525,7,-0.0145526061144934,
2525,8,-0.0156183785096791,
2525,9,-0.0194046783706162,
2525,10,-0.0149803982839505,
2526,0,-0.0197968096029223,
2526,1,-0.020375536435281,
2526,2,-0.019602684243604,
2526,3,-0.0214746278082135,
2526,4,-0.01685796771238,
2526,5,-0.0143050046848708,
2526,6,-0.0100391912441207,
2526,7,-0.00763901931595601,
2526,8,-0.00603858380436817,
2526,9,-0.00183124734637674,
2526,10,-0.0060607303069069,
2527,0,-0.0197968096029223,
2527,1,-0.0156172953343878,
2527,2,-0.0195606054362233,
2527,3,-0.0163240982583088,
2527,4,-0.0133337482461514,
2527,5,-0.000393891372190369,
2527,6,0.00742454111444313,
2527,7,0.0079306532885679,
2527,8,0.012951226721881,
2527,9,0.00789337344292695,
2527,10,0.0102456406970357,
2528,0,-0.0197968096029223,
2528,1,-0.0185804876509067,
2528,2,-0.0107153228958314,
2528,3,-0.0111453425421406,
2528,4,-0.0121113255120843,
2528,5,-0.0234590029540898,
2528,6,-0.0300151551967717,
2528,7,-0.029774976067941,
2528,8,-0.0340725942552074,
2528,9,-0.0288659149476924,
2528,10,-0.0308795958896492,
2529,0,-0.0197968096029223,
2529,1,-0.022547814689121,
2529,2,-0.0149754567862513,
2529,3,-0.0138751410924545,
2529,4,-0.0141925051303401,
2529,5,-0.00908294273476229,
2529,6,-0.0107306630591933,
2529,7,-0.0117846841132423,
2529,8,-0.0219111026536256,
2529,9,-0.0184639302445079,
2529,10,-0.0197127543115992,
2530,0,-0.0197968096029223,
2530,1,-0.0116218383914701,
2530,2,-0.015320301860988,
2530,3,-0.0136010789303831,
2530,4,-0.0112507556701592,
2530,5,-0.0148960109066959,
2530,6,-0.0122138626213913,
2530,7,-0.0104185530344287,
2530,8,0.000356259260321679,
2530,9,-0.00278793698064828,
2530,10,-0.00126246886390946,
2531,0,-0.0197968096029223,
2531,1,-0.0205227002140264,
2531,2,-0.018556731980654,
2531,3,-0.0261632970916562,
2531,4,-0.018635855108424,
2531,5,-0.0154674225506185,
2531,6,-0.0244908847173048,
2531,7,-0.0256491649079009,
2531,8,-0.0260987938485256,
2531,9,-0.0127431192811801,
2531,10,-0.0130974002122818,
2532,0,-0.0197968096029223,
2532,1,-0.0136653558087479,
2532,2,-0.0117272169703107,
2532,3,-0.00115440919268628,
2532,4,-0.00677396797010643,
2532,5,-0.00850782561050245,
2532,6,0.00171953480995968,
2532,7,0.00366265105763497,
2532,8,0.00465770490204309,
2532,9,-0.00856643477012953,
2532,10,-0.0079571542585618,
2533,0,-0.0197968096029223,
2533,1,-0.00809435233575118,
2533,2,-0.00454490105246741,
2533,3,0.000824565171577696,
2533,4,-6.78241206605312E-05,
2533,5,-0.0072542804312028,
2533,6,-0.00782927893392138,
2533,7,0.000911338703516673,
2533,8,0.00223448826158368,
2533,9,0.00195409517323064,
2533,10,-0.00337476037243645,
2534,0,-0.0197968096029223,
2534,1,-0.0260239003046586,
2534,2,-0.0256379510269056,
2534,3,-0.0280889071706861,
2534,4,-0.0252174706250403,
2534,5,-0.0167105969526811,
2534,6,-0.0151024250001266,
2534,7,-0.0229708622589302,
2534,8,-0.023744081816012,
2534,9,-0.0231093282975671,
2534,10,-0.0176350902683339,
2535,0,-0.0197968096029223,
2535,1,-0.0167447923195162,
2535,2,-0.0211314669717655,
2535,3,-0.0291784818601443,
2535,4,-0.0222521377564847,
2535,5,-0.0234387137246037,
2535,6,-0.023315663854981,
2535,7,-0.0228812810858119,
2535,8,-0.0290695098699076,
2535,9,-0.0360328945112994,
2535,10,-0.0342684269478269,
2536,0,-0.0197968096029223,
2536,1,-0.0174550956543262,
2536,2,-0.00912774581624487,
2536,3,0.00194781295134305,
2536,4,-0.00310043801015303,
2536,5,-0.000414659385441163,
2536,6,0.000514189692874423,
2536,7,0.000819576249095455,
2536,8,0.0077316146930082,
2536,9,0.0153869395289794,
2536,10,0.0137906752585164,
2537,0,-0.0197968096029223,
2537,1,-0.00856990198069718,
2537,2,-0.00523757849817241,
2537,3,0.00122305044513515,
2537,4,-0.00392440207715039,
2537,5,-0.00635305856055013,
2537,6,-0.00789179982304689,
2537,7,-0.00635539159271481,
2537,8,-0.015791290754632,
2537,9,-0.0210333388490686,
2537,10,-0.0192643692159447,
2538,0,-0.0197968096029223,
2538,1,-0.0255567226495508,
2538,2,-0.0249594788604002,
2538,3,-0.0284757263290418,
2538,4,-0.0214433345825569,
2538,5,-0.0176024247018044,
2538,6,-0.0150403585117379,
2538,7,-0.0158256443656795,
2538,8,-0.00586395813985563,
2538,9,-0.000170641257542403,
2538,10,-0.00171908429560763,
2539,0,-0.0197968096029223,
2539,1,-0.0231142488757637,
2539,2,-0.0256210689243491,
2539,3,-0.0277653313183233,
2539,4,-0.0325065475193657,
2539,5,-0.0394830544627215,
2539,6,-0.0399958807425311,
2539,7,-0.0463256421316076,
2539,8,-0.0457176107182569,
2539,9,-0.0512758113153614,
2539,10,-0.0346366304771943,
2540,0,-0.0197968096029223,
2540,1,-0.0110487404837344,
2540,2,-0.00456214832099389,
2540,3,0.000491474126614211,
2540,4,0.00746564548619499,
2540,5,0.0162822743606643,
2540,6,0.0178982751862335,
2540,7,0.0254229173095899,
2540,8,0.0253121733807844,
2540,9,0.0317009102570054,
2540,10,0.0141773496616009,
2541,0,-0.0197968096029223,
2541,1,-0.0280609464209536,
2541,2,-0.020564162414996,
2541,3,-0.0235583363820714,
2541,4,-0.0257384503788076,
2541,5,-0.02298101941084,
2541,6,-0.0325167221201565,
2541,7,-0.0297531164120936,
2541,8,-0.0226353560124699,
2541,9,-0.029752828784869,
2541,10,-0.0257218822095235,
2542,0,-0.0197968096029223,
2542,1,-0.00601545907607082,
2542,2,-0.00970167452438864,
2542,3,-0.00381913932039746,
2542,4,0.000466882826335668,
2542,5,-0.000882925136271306,
2542,6,0.0100293819085713,
2542,7,0.00790794461763933,
2542,8,0.00109755002141809,
2542,9,0.00881470009640783,
2542,10,0.00489751918412829,
2543,0,-0.0197968096029223,
2543,1,-0.0196869246221256,
2543,2,-0.015937282628002,
2543,3,-0.0175482532315753,
2543,4,-0.00806279416940536,
2543,5,-0.00932638050439383,
2543,6,-0.000515618768956116,
2543,7,0.00886866570016287,
2543,8,0.0250749540480633,
2543,9,0.0279089936232726,
2543,10,0.0224208317376988,
2544,0,-0.0197968096029223,
2544,1,-0.0145062651485968,
2544,2,-0.0143578729803912,
2544,3,-0.00991320941117868,
2544,4,-0.0173607665105224,
2544,5,-0.0146539417597632,
2544,6,-0.022309347185319,
2544,7,-0.0306770589112579,
2544,8,-0.045496773958253,
2544,9,-0.0477760043730977,
2544,10,-0.0424200748149407,
2545,0,-0.0197968096029223,
2545,1,-0.0120118700372215,
2545,2,-0.0208924705974831,
2545,3,-0.0206113964847093,
2545,4,-0.0148642865313814,
2545,5,-0.017246578749836,
2545,6,-0.0142365515203458,
2545,7,-0.0247426372835693,
2545,8,-0.0241666838908109,
2545,9,-0.0183715495961833,
2545,10,-0.00400511268721659,
2546,0,-0.0197968096029223,
2546,1,-0.0221619423563285,
2546,2,-0.00936961391450319,
2546,3,-0.00681660642670057,
2546,4,-0.0105765101387535,
2546,5,-0.00671284895573099,
2546,6,-0.00870078042457922,
2546,7,0.00272971996326277,
2546,8,0.00266852383628935,
2546,9,-0.00288178419632446,
2546,10,-0.0170133641905235,
2547,0,-0.0197968096029223,
2547,1,-0.020513883928,
2547,2,-0.00815367197557526,
2547,3,0.0015045010299588,
2547,4,0.00365179542544403,
2547,5,-0.0128476502576961,
2547,6,-0.0105334520889805,
2547,7,-0.0164224964200901,
2547,8,-0.0120768003336005,
2547,9,-0.0135886786347711,
2547,10,-0.0297692749989595,
2548,0,-0.0197968096029223,
2548,1,-0.013674233737897,
2548,2,-0.022092795561222,
2548,3,-0.0287487516371797,
2548,4,-0.0288300981976611,
2548,5,-0.0111391152263283,
2548,6,-0.0124107386683143,
2548,7,-0.0057524306427913,
2548,8,-0.00960180821356449,
2548,9,-0.00771657031056117,
2548,10,0.00908952719672085,
2549,0,-0.0197968096029223,
2549,1,-0.00857951831039494,
2549,2,-0.0107616658456141,
2549,3,-0.0131734690121769,
2549,4,-0.0161541186810917,
2549,5,-0.00764218410477147,
2549,6,-0.0106556487275542,
2549,7,-0.0148268260121622,
2549,8,-0.0164446140558122,
2549,9,-0.0123669865464426,
2549,10,-0.00461334513628153,
2550,0,-0.0197968096029223,
2550,1,-0.0255472709910467,
2550,2,-0.0195146746912669,
2550,3,-0.0143024469633622,
2550,4,-0.0092793656864224,
2550,5,-0.0163262380394809,
2550,6,-0.0122887588057204,
2550,7,-0.00736279871458478,
2550,8,-0.00520360667417097,
2550,9,-0.00894401491692554,
2550,10,-0.0164127087909608,
2551,0,-0.0197968096029223,
2551,1,-0.0180327961358764,
2551,2,-0.0213886151499983,
2551,3,-0.0193579819634814,
2551,4,-0.0160218028052405,
2551,5,-0.0237468783947888,
2551,6,-0.0332675786246287,
2551,7,-0.0325244649700319,
2551,8,-0.0330054384052283,
2551,9,-0.0270524948873334,
2551,10,-0.0187664470201436,
2552,0,-0.0197968096029223,
2552,1,-0.0161663340932857,
2552,2,-0.00886737586861353,
2552,3,-0.00808605079564551,
2552,4,-0.00941258822003843,
2552,5,-9.91296524289753E-05,
2552,6,0.0108138669577382,
2552,7,0.0107951124350292,
2552,8,0.0118333540157958,
2552,9,0.00601481981850238,
2552,10,-0.00222565709274059,
2553,0,-0.0197968096029223,
2553,1,-0.0250943666998398,
2553,2,-0.0342999443158339,
2553,3,-0.031138859204484,
2553,4,-0.0264767280174438,
2553,5,-0.0197763569388121,
2553,6,-0.00198073232974949,
2553,7,0.00210347511613107,
2553,8,0.00046176299259848,
2553,9,0.00333609023788073,
2553,10,-0.00844907816608953,
2554,0,-0.0197968096029223,
2554,1,-0.00904009477565526,
2554,2,0.00438398461525091,
2554,3,0.00397513731188837,
2554,4,0.00122559332565686,
2554,5,-0.00414935623864587,
2554,6,-0.0208740764645007,
2554,7,-0.0241331693860973,
2554,8,-0.022014247054527,
2554,9,-0.0244548974444674,
2554,10,-0.0126077824099616,
2555,0,-0.0197968096029223,
2555,1,-0.0182264691972014,
2555,2,-0.0252216224751397,
2555,3,-0.0246234449585395,
2555,4,-0.0251572081321089,
2555,5,-0.0286212704239094,
2555,6,-0.0254226284882174,
2555,7,-0.0343498866437439,
2555,8,-0.025869676707319,
2555,9,-0.0298332749934691,
2555,10,-0.0293874672102686,
2556,0,-0.0197968096029223,
2556,1,-0.015972254632053,
2556,2,-0.00497006064694383,
2556,3,-0.00273131249809078,
2556,4,-0.000129637580413844,
2556,5,0.00491838687735946,
2556,6,0.00267722782032864,
2556,7,0.0127058741906594,
2556,8,0.00442140766774668,
2556,9,0.00889835099445557,
2556,10,0.00869258379453464,
2557,0,-0.0197968096029223,
2557,1,-0.0190311391159977,
2557,2,-0.0192620683690969,
2557,3,-0.0212244798033752,
2557,4,-0.0133847018138036,
2557,5,-0.0041072763517519,
2557,6,-0.00585836774996495,
2557,7,0.000571024396468056,
2557,8,-0.00393864478378758,
2557,9,0.00640979951407927,
2557,10,0.00504032694434819,
2558,0,-0.0197968096029223,
2558,1,-0.0151650755690549,
2558,2,-0.0110164615961207,
2558,3,-0.00619449833509911,
2558,4,-0.0120603061811446,
2558,5,-0.0198177747532529,
2558,6,-0.0170550096044201,
2558,7,-0.0226385550204939,
2558,8,-0.0176936938176012,
2558,9,-0.0274343418343399,
2558,10,-0.0258603189190793,
2559,0,-0.0197968096029223,
2559,1,-0.00799581292585205,
2559,2,-0.00543135991745003,
2559,3,0.0177400518565389,
2559,4,0.017734529823616,
2559,5,0.0191535019289799,
2559,6,0.0231201905947593,
2559,7,0.0168642825888603,
2559,8,0.00892581115141922,
2559,9,0.0069206767885166,
2559,10,0.000589276753010237,
2560,0,-0.0197968096029223,
2560,1,-0.0261206489185963,
2560,2,-0.0247695022932485,
2560,3,-0.0442426874210853,
2560,4,-0.0422685022036168,
2560,5,-0.0421890871934545,
2560,6,-0.0448956572777637,
2560,7,-0.0382988576223301,
2560,8,-0.0302187338662224,
2560,9,-0.0279277885418201,
2560,10,-0.02152692787182,
2561,0,-0.0197968096029223,
2561,1,-0.0168378301167842,
2561,2,-0.0247389503188489,
2561,3,-0.0221596788990336,
2561,4,-0.0180027526190664,
2561,5,-0.0187684478873017,
2561,6,-0.013796760628572,
2561,7,-0.00441630620255618,
2561,8,-0.00817068570954971,
2561,9,-0.0111857479644319,
2561,10,-0.0290081083970426,
2562,0,-0.0197968096029223,
2562,1,-0.0173621162696249,
2562,2,-0.00546251674016984,
2562,3,-0.005244030261364,
2562,4,-0.0074143097582835,
2562,5,-0.00517228184233076,
2562,6,-0.00914284383543318,
2562,7,-0.0177425079365361,
2562,8,-0.0135022866576181,
2562,9,-0.0101279314756755,
2562,10,0.00829849562056806,
2563,0,-0.0197968096029223,
2563,1,-0.0201420246858326,
2563,2,-0.00722641557429338,
2563,3,-0.00478671990949298,
2563,4,0.000831275099130391,
2563,5,0.00262895135157559,
2563,6,0.00703861964380392,
2563,7,-0.00274013390287187,
2563,8,-0.0146831920958295,
2563,9,-0.00609575315223332,
2563,10,-0.00629467833446729,
2564,0,-0.0197968096029223,
2564,1,-0.014048547527459,
2564,2,-0.0230061666756439,
2564,3,-0.0226090062043079,
2564,4,-0.0260931688905047,
2564,5,-0.0264031926699364,
2564,6,-0.0296434336257194,
2564,7,-0.0193934645781562,
2564,8,-0.0069819750109934,
2564,9,-0.0151972766460063,
2564,10,-0.0147484951352952,
2565,0,-0.0197968096029223,
2565,1,-0.0170202875649593,
2565,2,-0.00789775484928656,
2565,3,-0.00975846237265121,
2565,4,-0.00693130933606534,
2565,5,-0.00254052982970776,
2565,6,0.00360410823517077,
2565,7,0.00595123464583258,
2565,8,-0.00134978703553146,
2565,9,0.000615128265294862,
2565,10,0.00263213931366124,
2566,0,-0.0197968096029223,
2566,1,-0.0171797222705652,
2566,2,-0.0223450510144884,
2566,3,-0.0177017829438036,
2566,4,-0.0184803682055421,
2566,5,-0.0213573832669829,
2566,6,-0.0263227012071215,
2566,7,-0.0278658561882922,
2566,8,-0.0202401823266981,
2566,9,-0.0218021081235645,
2566,10,-0.0235205663432778,
2567,0,-0.0197968096029223,
2567,1,-0.014208618697497,
2567,2,-0.00261093891225095,
2567,3,0.00390359669601437,
2567,4,0.00472834393100663,
2567,5,0.0112686287253803,
2567,6,0.0121974366606068,
2567,7,0.00703731342605285,
2567,8,0.00961594515268516,
2567,9,0.0214042938875227,
2567,10,0.0253686853786408,
2568,0,-0.0197968096029223,
2568,1,-0.0199829169724213,
2568,2,-0.0275272632192035,
2568,3,-0.0310698157993831,
2568,4,-0.0298706894308516,
2568,5,-0.0347210244196468,
2568,6,-0.0345890023316561,
2568,7,-0.0289142922800291,
2568,8,-0.0308816384377707,
2568,9,-0.0417118716787319,
2568,10,-0.0451730411471507,
2569,0,-0.0197968096029223,
2569,1,-0.00482135148845453,
2569,2,0.00255330295776313,
2569,3,0.0106037920608659,
2569,4,0.010142418637298,
2569,5,0.01423772150005,
2569,6,0.0163811930530604,
2569,7,0.0169743932270832,
2569,8,0.00511804159822993,
2569,9,0.0112691023041274,
2569,10,0.0213484368100652,
2570,0,-0.0197968096029223,
2570,1,-0.0292271689884446,
2570,2,-0.0325365573982904,
2570,3,-0.0374937195884307,
2570,4,-0.035070305312016,
2570,5,-0.037546794721009,
2570,6,-0.0385629487805345,
2570,7,-0.0384029836723783,
2570,8,-0.0265448334628771,
2570,9,-0.0321076686525541,
2570,10,-0.0414146355176727,
2571,0,-0.0197968096029223,
2571,1,-0.0109267208493974,
2571,2,-0.00712143685909328,
2571,3,-0.00839778487587239,
2571,4,-0.01577267923482,
2571,5,-0.0220711909873936,
2571,6,-0.0282598346985556,
2571,7,-0.0284030000728074,
2571,8,-0.0335735513925381,
2571,9,-0.0309663825691872,
2571,10,-0.0319090336047944,
2572,0,-0.0197968096029223,
2572,1,-0.0232347649635541,
2572,2,-0.0231094658717274,
2572,3,-0.0190496934856402,
2572,4,-0.00966332163053174,
2572,5,-0.00181246633056265,
2572,6,0.0056047614958088,
2572,7,0.00650737114465971,
2572,8,0.0124281594148388,
2572,9,0.0100780730846677,
2572,10,0.0113199043769947,
2573,0,-0.0197968096029223,
2573,1,-0.021238021838804,
2573,2,-0.0309733259501218,
2573,3,-0.0192510583887155,
2573,4,-0.0211883627978763,
2573,5,-0.0202729597930125,
2573,6,-0.0108666665219086,
2573,7,-0.0174702756552071,
2573,8,-0.0171686199276238,
2573,9,-0.0117320271205196,
2573,10,-0.00264416069682138,
2574,0,-0.0197968096029223,
2574,1,-0.0129444997518108,
2574,2,0.000935986434267511,
2574,3,-0.00819419160600909,
2574,4,-0.00418387097108897,
2574,5,-0.00364458067182616,
2574,6,-0.0120780443949109,
2574,7,-0.00469215538401191,
2574,8,-0.00447078673717238,
2574,9,-0.00958076563294086,
2574,10,-0.0183547085390676,
2575,0,-0.0197968096029223,
2575,1,-0.014928114851894,
2575,2,-0.0178240007358172,
2575,3,-0.020041326596095,
2575,4,-0.0200365537940866,
2575,5,-0.0240939866386534,
2575,6,-0.0291289186062871,
2575,7,-0.0274670679495675,
2575,8,-0.024144078873252,
2575,9,-0.00510662338680568,
2575,10,-0.00531326907534269,
2576,0,-0.0197968096029223,
2576,1,-0.0192671128436944,
2576,2,-0.0124644965893302,
2576,3,-0.00739436951193484,
2576,4,-0.00535431257069685,
2576,5,0.000256513032822481,
2576,6,0.00650493756707404,
2576,7,0.00553874319398884,
2576,8,0.00264529772360578,
2576,9,-0.0161763742152953,
2576,10,-0.0157205951134882,
2577,0,-0.0197968096029223,
2577,1,-0.00714540584165779,
2577,2,0.00250631044386784,
2577,3,0.0109177763628969,
2577,4,0.00327128266108612,
2577,5,-0.00713271553631867,
2577,6,0.0008604893265729,
2577,7,0.00827797667430308,
2577,8,0.0154061791439328,
2577,9,0.0100504299643456,
2577,10,0.015322559011351,
2578,0,-0.0197968096029223,
2578,1,-0.0269548031887008,
2578,2,-0.0324912075198945,
2578,3,-0.0377926676035134,
2578,4,-0.0284617605900942,
2578,5,-0.0168309891488916,
2578,6,-0.0236535984936773,
2578,7,-0.0301091912824283,
2578,8,-0.0364079216079113,
2578,9,-0.0309398619994331,
2578,10,-0.035725489526835,
2579,0,-0.0197968096029223,
2579,1,-0.00887040138075212,
2579,2,-0.0126547231499267,
2579,3,-0.0236701248411272,
2579,4,-0.0229770169727981,
2579,5,-0.025495979427291,
2579,6,-0.0175347088745064,
2579,7,-0.00712718778697108,
2579,8,-0.00357121282353989,
2579,9,-0.00912627140577782,
2579,10,-0.01133971581612,
2580,0,-0.0197968096029223,
2580,1,-0.0252612823553255,
2580,2,-0.0176347701124264,
2580,3,-0.00370507795016839,
2580,4,-0.00236081183370496,
2580,5,0.00169555524142795,
2580,6,-0.00537296738044524,
2580,7,-0.0150606097984923,
2580,8,-0.0180559181293526,
2580,9,-0.0121853261389537,
2580,10,-0.00972085232368936,
2581,0,-0.0197968096029223,
