Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.0371776369573,1.1338392052072,1.44729823822392,1.40863804942418,1.26256264500992,1.47000611247524,1.27692414132039,1.3268646063963,1.23485355416603,1.27660049672761,1.66182460724616,1.89793266930215,2.12984189286997,2.42430317268485,2.87373868758765,3.08504845334368,3.59005447792682,3.28367648020823,3.25365685819982,3.56088738200937,3.40667409713738,3.14163421148586,3.21054533212243,2.63334607668156,2.59642261849264,2.68415469205751,2.97923129164254,3.56954022038152,3.41905781025821,3.49506359370629,
2,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.00927164836802,0.976410801526235,0.816331452595344,0.940747585334273,1.15833929892427,1.12387978660533,1.37317998447193,1.47809204990892,1.7415333757299,1.85441426015387,1.64300021653585,1.61045924192934,1.67074842237101,1.62987799338638,1.50085816048509,1.50525708236653,1.43013938152539,1.75267724451812,1.97169703063637,2.01083112771125,2.31577671360277,2.84459302003083,3.06352598321855,4.21617591804426,4.81715583179604,5.07164671587129,5.0200031460335,4.60285486696237,5.25033537307164,5.60446047888096,
3,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.984805476812703,0.945333438887893,1.09380917414674,1.06223585815274,1.43264630903427,1.60842024375246,1.67975992332762,1.85989514771776,1.78596559261044,1.91941939759617,2.12129834624844,1.98343129987915,2.02315817024021,2.17815979641129,1.74811350039796,2.03482593266407,2.24610258615081,2.55453335776013,2.9621340054602,3.14170582976811,3.1288944983338,3.74911532142655,3.82533391876236,3.8884675478987,3.90525530228243,3.80089024884387,4.0610821757392,4.2543424053175,4.86425780918185,5.90356096485307,
4,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.05842154183926,1.18263112868623,1.08350097099828,1.20666752220028,0.840213443645755,0.827284920451342,0.920881738878265,0.946033450251761,1.09638561819286,1.14158438703663,1.15008097882792,1.36434798816889,1.50938956623233,1.57678901191187,2.01216493275523,1.89911387826597,1.86577582937796,1.84596449228371,1.75579514899762,1.81033484913154,2.06505055124909,1.90218647417399,2.17103559780057,2.41273293598257,2.63391852533984,2.95399372271304,3.02065424288862,3.09595378295645,3.04027066226288,2.82172502377434,
5,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.12614128962719,1.09330406397071,1.11963711875761,1.12866738842113,1.16928370845037,1.28681938559251,1.33584476743948,1.82496135941785,1.90787766279356,1.97350127069679,2.11576306153311,2.23297424286895,2.21196076837068,2.18510560156679,2.0884163102499,2.08993488133404,1.97966155901322,1.85340034291461,1.79602372889276,1.93267724114433,1.75953224848203,2.21513110852565,2.78969936042906,3.45020183341649,4.06787493688103,4.0979099671032,4.11931740444992,4.10573333589408,3.751947293476,4.49093049832938,
6,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.909556889102214,0.990259009970636,1.0521945988648,1.15374280471004,1.23494229254494,1.24303808790616,1.31405383406721,1.07154039728019,1.13974393482125,1.24775001069931,1.25525190387272,1.32935941492587,1.53823217890095,1.82833496376349,2.18234363770022,2.40699510747602,2.82110837469116,3.26807375273916,3.72095622623225,3.78265573324586,4.4278181436011,4.04669227743349,3.65362910250582,3.42987512393193,3.2340621596049,3.50426277288274,3.76336768966147,4.07139066068768,4.76182130267264,4.43056329058141,
7,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.06533155710387,1.0527818497952,1.21776489715498,1.52528828199791,1.55099017102489,2.37155153007395,2.72612477865027,3.35370960651927,3.39682444442213,3.12372083553633,3.03747762899817,3.18024072931287,3.69760285614731,3.87931323898504,4.86086092039627,4.55727721102502,4.74393937353452,5.29276959881785,6.36766211167615,7.84430555399521,8.33813391813997,9.43368289685579,10.2370547095764,10.7361779597736,11.8014819935751,11.564567971211,10.67734706462,11.098247154165,11.6140243019589,11.4415324356092,
8,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.988821288057157,1.05308003360454,0.99402197609605,0.803969897209121,0.859939560740668,0.665302161958331,0.662095567896934,0.631288167674533,0.703097524801099,0.855459051448237,0.982923067560846,1.07576194513525,1.03215025559596,1.11385763113835,1.00596238279226,1.25288226816087,1.32668875606071,1.24982077138878,1.06561985549021,1.04868063453692,1.10495627532792,1.03309030199675,1.02141468382694,1.08539859169906,1.11929939615019,1.30900132729529,1.60731905383564,1.67717401263604,1.66318536967365,1.84353341180967,
9,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.970704326730965,1.07015808414909,1.24429389176883,1.19139888584004,1.39236829926302,1.4742643090733,1.65770060166213,1.77169184465074,1.92504677293772,2.26123068555352,2.19808205066648,2.38594609305298,2.37043310087264,2.69443672728313,2.76552131018961,3.1602304873191,3.13666268643348,3.10992472429746,2.99222917960731,2.80493252906282,2.74625792825662,3.00628544779625,3.05357692808514,3.00220396625345,3.64800789646708,4.06185551659142,4.04291980873834,4.69385012817711,4.96980060294233,5.48003214521312,
10,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.08913478847334,1.03156227088917,0.916481526427495,1.07751082924629,1.02373274357756,1.12650464783707,1.10129509117924,1.174315382068,1.2224820917562,1.10993607776685,1.30561079621586,1.31361919577167,1.65923860951638,1.72912011427679,1.88355732071542,1.75219273564205,1.98637795935098,2.1417251431045,2.5910323898379,3.13624797179777,3.70956833638911,3.4855488570768,4.16633467432198,4.50886629228219,4.35966073433537,4.44848903241549,4.97941998148641,4.73886313983829,5.04101954399631,4.59510849679086,
