Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,0.993926424650364,0.912435232936066,0.977433043097769,0.979642805226611,1.04160780321807,1.06918412819113,1.05291153635665,1.13316586837111,1.42275226280155,1.31583979006965,1.44911008000338,1.63997682171065,1.96332234689815,2.10413263086674,2.3291356437934,2.29641566850314,2.4304681207685,2.47593773165319,2.6419360171196,2.80456990300115,3.02834465551944,3.24318462151813,3.3612904144925,3.73339438096276,3.83503990608299,4.1974377239037,4.43082080637491,4.70775533431898,4.74106766231038,4.63250510387795,
2,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.00965404471365,1.15092163627489,1.14684841140789,1.17661823294557,1.20936467591662,1.25274236515486,1.297581098498,1.37664405519902,1.27883230547972,1.51740320180199,1.48937286571569,1.42396509940025,1.40261940469913,1.4380551172064,1.41107626915919,1.62156950057389,1.66905212152607,1.76697855918149,1.88519238912355,1.93757810045345,1.90831142734658,1.96190540006743,2.10834421570474,2.03839560399089,2.25301280502162,2.21167499509207,2.31602393878139,2.37608685329403,2.63566150146701,2.9627308964795,
3,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.12104637796831,1.05558843702697,1.07462461363986,1.04940490502817,0.98604041499243,1.10312121595184,1.03290314087208,1.23090460392899,1.19008506544834,1.13869751903769,1.21498246687497,1.0859588085276,1.18800821402725,1.13924765319124,1.22383734988373,1.24595271076528,1.51092748382735,1.79808733494159,1.77536821184613,1.87844349170075,2.10177138366664,2.22758619239205,2.14904826851588,2.64316199801844,2.78901530477328,2.84799214209945,3.33825976669656,3.57956265052421,4.00650923630136,4.13237199510266,
4,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,0.912076556272596,1.03186373469676,1.07173697671026,1.17005017271323,1.3380207881926,1.30821607790027,1.42026656115271,1.36773882295217,1.56374040221208,1.7810546998098,1.8411848929195,2.05151310999845,2.09604107081256,2.13375909252795,2.27451870433743,2.60218339278336,2.53269089766929,2.62511551843637,2.95162857114216,2.97950471541759,3.01747785128694,3.24505106503951,3.54324466431141,3.54008157698767,3.61849858598959,3.83820280295532,3.78992446242686,4.03118551072687,4.06634680419692,4.39582557794893,
5,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.05620994442285,1.00642719720728,1.00357990196664,1.0578447292802,1.08847627582458,1.04399216916869,1.13113298314878,1.1340206159541,1.13712721463459,1.29976719258695,1.29647970925325,1.36240931526142,1.39273631982514,1.33143107221307,1.22695538872379,1.38196644492089,1.54462213406198,1.64395930276832,1.62917925767107,1.73820125095411,1.75362408299995,1.88021837369737,1.93603362493275,1.9065808688102,2.2108982403979,2.26103726903092,2.29490311889686,2.63913752081211,2.96933534381876,2.93657919382167,
6,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,0.956411989174871,1.02596239271029,1.05842957198625,1.07457040610575,1.15684374236741,1.31530702482376,1.35142089216027,1.5155149870206,1.67348677951742,1.57377982618683,1.75644537155494,1.85426830345496,2.02996946310011,2.29810918276336,2.69106347976745,2.63874251261376,2.5878535552406,2.73497593667356,2.97713221966441,3.01628392993317,3.25264006432428,3.41268375732411,3.65832968550339,3.9291307717419,3.9201026086085,4.18807846175133,4.39305490012416,4.25903679607993,4.1894475841695,4.59907249506862,
7,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.03199235596897,1.07686781360099,1.01728774950813,1.14046900863606,1.14803312479546,1.18688576393577,1.33954396492399,1.4776587030005,1.53220656212726,1.65450181558271,1.77803118513901,1.76176813614143,1.96447795712524,1.94614573244555,2.04895022205025,2.08181238744359,2.02821210195495,2.19916239767981,2.13284895699823,2.35157320858786,2.41632617051596,2.44908145827887,2.83114510667293,3.03498722558619,2.93964568624085,3.21423479651564,3.48960091559861,3.60849946451958,3.77711950782011,3.76061394343269,
8,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.00164422402834,1.01320584519231,1.11904195973955,1.05458075586478,1.11737160031636,1.2264002287771,1.17615679036721,1.17388022614874,1.26597782478577,1.27062567345464,1.29412330754724,1.39343210748899,1.37341576150285,1.60099279865228,1.51866104367997,1.62007181772379,2.06690341993638,2.0458498216904,2.40379080068697,2.32844990183864,2.54841632081717,2.72999396040183,2.52532164961617,2.54069288729122,2.94161358756416,2.98536585475494,2.97394984098468,3.08091290098136,3.31331249244185,3.48141952626351,
9,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.0284879388192,1.16167286029802,1.17011903494346,1.26591460417213,1.28403348508965,1.32340163554001,1.3916018794243,1.32339187476594,1.45658787963801,1.46680602611809,1.51865434884507,1.49515935064194,1.67909783395881,1.63325595880358,1.70241579803139,1.95306880972726,2.05463858883375,2.2998333158961,2.52195682074572,2.52949239471182,2.52348422664628,2.89300262908758,3.14105995428475,3.29644453992886,3.18984513813926,3.22538048505564,3.46511457573248,3.80897698735493,3.75835350623636,4.19603474928572,
10,"ESG.Portfolios.AssetPortfolios.P_EUR.TotalReturnIndex",1,1.00014704635067,0.907451800412086,0.967582072691954,0.961968815169711,1.03305579114682,1.09210110183118,1.13208656676581,1.30825940996393,1.26776264358667,1.39851124814166,1.47314992907774,1.58309959946191,1.57958676732799,1.70435684092834,1.84263918006736,1.79958717470292,1.85252295175821,1.75844889645648,1.75246175134074,1.98413180491683,2.09219404585342,1.97293783613436,1.89280403568631,1.93106506253123,2.18991596811815,2.45138020688461,2.58522528732087,2.58873594442644,2.93313777018325,2.93351789658539,
