Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.995823549904704,0.929730614834667,0.995435939845043,1.22753450130854,1.24129576657057,1.50161325012818,1.60077817409155,1.7684602631027,1.69642194488766,1.90434954382294,2.02970464319132,2.01374140706084,2.20352399547552,1.99835255583993,2.31920323685743,2.34176355850496,2.3076732753373,2.30380423915687,2.34250796793258,2.45898027186006,2.3345919163214,2.49946813170054,3.10297956013907,3.17536689457762,3.34031830253088,3.35054688555695,3.42014466418526,3.60732969175664,3.65374557607089,3.57162951394775,
2,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.0403578580574,1.14339898933275,1.14855261801416,1.03268602941116,1.12481540494182,0.993882489888058,0.999776296727143,0.984310994424089,1.18932737617473,1.16601246070464,1.22324476746914,1.37867157970025,1.37234598583926,1.70460009519929,1.58709325949328,1.73415481577972,1.95215934233055,2.12831984369773,2.28090979021384,2.38131400671519,2.69008314377347,2.71092507656409,2.45723212606651,2.60316856887996,2.64067056853015,2.88802597942381,3.03179955797126,3.17949316777945,3.37028749795914,3.83697263309916,
3,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.02982025634572,1.14929091498839,1.16240909320289,1.19961788270623,1.05128584358495,1.29661422197079,1.11099163211094,1.12417875916835,1.05624258731155,1.0710663297869,1.56076854108011,1.8427426232497,1.9775357843416,2.10387644573711,2.1706407585876,2.22798418228474,2.18965222700664,2.43268838825937,2.70080635314194,2.78932298451992,2.89132712218316,3.24821015095543,3.46549906543109,3.9099622061817,4.22550980487847,4.6605155711522,5.12844855757061,5.31860445117839,5.39313108774328,5.56454757413765,
4,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.01057077623519,0.952286784814,1.00913353599639,1.05835984373427,1.29170873967385,1.14659818957097,1.36001722722365,1.50852543301189,1.6253697490212,1.79893116176444,1.62154323580846,1.55023132845923,1.6200981639263,1.67230852140921,1.7629594520284,1.88943717163382,2.09318159078195,2.0874068959383,2.04211544935881,2.11206006048831,2.28973487574407,2.14929217284159,2.14645712028677,1.92979615541037,1.82396920749934,1.60007061321637,1.42848381543401,1.16756905160499,1.54310923473284,1.66306914262149,
5,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.02002781411228,1.10346352678019,1.12898251795459,1.1703874214664,1.16828712948134,1.32930060639712,1.305451807215,1.21678909904666,1.12791675074515,1.10726040694558,1.1234202927581,1.34660526875317,1.40485055635367,1.54100267499005,1.8453452677547,1.82799998016296,1.83246321026056,1.99506905079913,2.04311454535194,1.99618799943484,2.10448048925443,2.69618366761314,2.99439876854953,2.83142588650774,2.73604209180987,2.71522098127967,2.72630713009723,2.55944742351823,2.71934636532963,2.58031475296581,
6,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.981487697129653,0.931391749562416,0.986825708140967,1.02528307716548,1.13569180473838,1.09052327857194,1.24864912464746,1.49442094031028,1.73310930127012,1.8537842281885,1.97510194553217,1.97290136486973,2.10039018550021,2.13413881316236,2.05445270693497,2.20754112782486,2.44605935921493,2.45985201869261,2.66196634475681,2.92648130514633,2.99647843203935,2.56267175114734,2.49299092205949,2.85487544556945,3.22076325429802,3.37309908279299,3.61542051332369,4.05468090428514,4.1443348368396,4.57177285235229,
7,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.907730593070289,1.00580158950109,1.05995055936157,1.18277281480752,1.15340080469656,1.30954621704096,1.40005639241714,1.50655598207297,1.70892298468533,1.78273887742295,1.82776410753362,1.99574964396368,2.10153283852602,2.13153501152447,2.01004091335028,2.01139487308511,2.30874131580663,2.77633982668102,2.67451818395876,2.69080953133386,2.87310010676513,3.18954235627542,3.17841837439132,3.45927354987164,3.57386225540396,3.64349602742761,3.88402487426337,3.95308770519144,4.12001375359041,4.09876894265777,
8,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.12735020520841,1.09633151320265,1.11012215517847,1.07598295752556,1.21494070172237,1.18137779208107,1.21259080755821,1.24551964265052,1.20945004609173,1.30303153680755,1.40018378168312,1.41457580386354,1.47089293686018,1.61173735662381,1.90879803102368,2.15417480675419,2.06541797401116,1.7855968622579,2.09764835938528,2.28507549570314,2.30701961643471,2.23832843793814,2.48812041959274,2.44272741251131,2.5460307570341,2.71564019781412,2.72073211921275,2.93051684772546,2.98901290876083,3.33307462905134,
9,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.11572863665497,1.12241524687755,1.11414053095549,1.17318280882106,1.194549115761,1.08059734119728,1.02022654573401,1.04929270357753,1.06126706780259,1.31101320856109,1.42809254436688,1.62799913731135,1.58444182233578,1.7525518239465,1.93873996207999,2.11968459378712,2.1940182467171,2.51351749544856,2.45723118792103,2.36946498958523,2.40260391270193,2.68833397395131,2.88391494982033,3.09707164618588,2.93437875459517,3.00957543801359,3.42554917136952,3.54832385920067,3.75964736090504,4.43098429569066,
10,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.921518019741899,0.965495446744207,1.04572038465788,1.07544025137569,1.15704407982867,1.37653673464417,1.55226106932821,1.6677107217842,1.77326387878531,1.69951554727433,1.7476878621275,1.7268093252818,1.92174774909777,1.94945159000096,1.91827628377999,1.9363657863961,2.05761430004938,1.92835334477218,2.17484071152155,2.46610436335811,2.62776478732667,2.54821675746831,2.56372647287361,2.56687405688198,2.93589582441408,3.08277681035382,2.90592612764938,3.00479757259186,3.08877472718225,2.65574998496926,
11,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,1.07142277596785,1.16288440497833,1.23619662628242,1.20981408326095,1.24406699107868,1.45796083479812,1.67961672793983,1.74222655787949,1.80637669959772,1.95858562608069,2.01501305537619,2.20249690114782,2.26716825097963,2.36831477573759,2.34203409027153,2.41511766007226,2.40657202008072,2.7281658128774,2.87032512811496,3.13803825175477,3.3591489848873,3.53486648277144,3.83544302169292,4.08907378974839,4.61905856913686,4.60493417173254,4.7705765112753,4.77513407193785,5.28502406578355,5.49017925146483,
12,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.970827684838906,0.934849615299504,0.931244421547941,1.01664836757577,1.08602420000183,1.02213879077913,0.892704558920435,1.00184147207094,1.07502467327494,1.00552432243412,1.12150967931649,1.11263770578497,1.30341785295919,1.38137038111775,1.59141532874596,1.68297974980127,1.88165713833533,1.77788265413808,1.82685892655885,1.75035142828746,1.63854225241914,1.65696927812638,1.69196727612109,1.75827594623793,1.58357038526533,1.86442667958508,1.91580098974648,2.21985124213615,2.12951825457622,2.17933750600379,
13,"ESG.Portfolios.AssetPortfolios.P_GBP.TotalReturnIndex",1,0.979738482756656,0.848460745190934,0.806389834827968,0.812054550115435,0.84260911791119,0.950694183545247,0.943102527802373,0.990664716604754,1.17085528724961,1.06995083235024,1.24456292207393,1.2511658082599,1.70017831742597,1.74979914468295,1.67317318913763,1.8494996492606,1.92740254930925,2.12816545997575,2.19680918659694,2.5313257282584,2.80736124392357,2.98721687203922,3.00937083662307,3.41423964446367,3.55904384232857,3.93149016723484,4.03058630943214,3.86183839075458,3.51449654711386,3.81320014276634,
